Time,ACCx_taR,ACCy_taR,ACCz_taR,GYRx_taR,GYRy_taR,GYRz_taR,ACCx_taL,ACCy_taL,ACCz_taL,GYRx_taL,GYRy_taL,GYRz_taL
0.05,9.110649999999998,-3.382699999999999,3.0639781249999984,-0.082521875,6.562499999997418e-05,0.0035125,8.171995488721805,-3.367428571428572,-3.681686466165414,-0.0326992481203007,-0.0279984962406015,0.0258503759398496
0.051,9.110425,-3.382549999999999,3.0636796874999983,-0.0825203125,6.093749999997364e-05,0.00351875,8.171959398496242,-3.367357142857143,-3.681578195488722,-0.0326932330827067,-0.0279864661654135,0.0258533834586466
0.052,9.1102,-3.382399999999999,3.063381249999998,-0.08251875,5.624999999997312e-05,0.003525,8.171923308270676,-3.3672857142857144,-3.6814699248120304,-0.0326872180451128,-0.0279744360902256,0.0258563909774435
0.053,9.109975,-3.382249999999999,3.0630828124999985,-0.0825171874999999,5.156249999997264e-05,0.00353125,8.171887218045113,-3.367214285714286,-3.6813616541353382,-0.0326812030075188,-0.0279624060150376,0.0258593984962405
0.054,9.109749999999998,-3.382099999999999,3.0627843749999983,-0.082515625,4.687499999997212e-05,0.0035375,8.171851127819549,-3.367142857142857,-3.681253383458647,-0.0326751879699248,-0.0279503759398496,0.0258624060150375
0.055,9.109524999999998,-3.381949999999999,3.062485937499998,-0.0825140625,4.218749999997161e-05,0.00354375,8.171815037593985,-3.3670714285714287,-3.681145112781955,-0.0326691729323308,-0.0279383458646617,0.0258654135338345
0.056,9.1093,-3.381799999999999,3.062187499999998,-0.0825124999999999,3.7499999999971096e-05,0.00355,8.171778947368422,-3.3670000000000004,-3.681036842105264,-0.0326631578947368,-0.0279263157894737,0.0258684210526315
0.057,9.109075,-3.3816499999999987,3.0618890624999984,-0.0825109374999999,3.281249999997058e-05,0.00355625,8.171742857142858,-3.366928571428572,-3.680928571428572,-0.0326571428571428,-0.0279142857142857,0.0258714285714285
0.058,9.10885,-3.381499999999999,3.0615906249999982,-0.082509375,2.812499999997001e-05,0.0035625,8.171706766917293,-3.366857142857143,-3.68082030075188,-0.0326511278195488,-0.0279022556390977,0.0258744360902255
0.059,9.108624999999998,-3.381349999999999,3.061292187499998,-0.0825078125,2.34374999999695e-05,0.00356875,8.171670676691729,-3.3667857142857147,-3.680712030075188,-0.0326451127819549,-0.0278902255639098,0.0258774436090225
0.06,9.108399999999998,-3.381199999999999,3.060993749999998,-0.0825062499999999,1.874999999996904e-05,0.003575,8.171634586466165,-3.366714285714286,-3.6806037593984966,-0.0326390977443609,-0.0278781954887218,0.0258804511278195
0.061,9.108175,-3.381049999999999,3.0606953124999983,-0.0825046874999999,1.4062499999968527e-05,0.00358125,8.171598496240602,-3.3666428571428573,-3.680495488721805,-0.0326330827067669,-0.0278661654135338,0.0258834586466165
0.062,9.10795,-3.3808999999999987,3.060396874999998,-0.082503125,9.374999999968014e-06,0.0035875,8.171562406015038,-3.366571428571429,-3.680387218045113,-0.0326270676691729,-0.0278541353383459,0.0258864661654135
0.063,9.107725,-3.3807499999999986,3.060098437499998,-0.0825015624999999,4.6874999999674456e-06,0.00359375,8.171526315789475,-3.3665000000000003,-3.680278947368421,-0.0326210526315789,-0.0278421052631579,0.0258894736842105
0.064,9.107500000000002,-3.3806000000000007,3.0598000000000005,-0.0825,-8.676819946301528e-17,0.0035999999999998,8.171490225563911,-3.3664285714285715,-3.6801706766917297,-0.0326150375939849,-0.0278300751879699,0.0258924812030075
