Time,ACCx_taR,ACCy_taR,ACCz_taR,GYRx_taR,GYRy_taR,GYRz_taR,ACCx_taL,ACCy_taL,ACCz_taL,GYRx_taL,GYRy_taL,GYRz_taL
0.063,9.073781818181818,-4.616654545454544,-1.0965,-0.0821045454545454,-0.0004954545454545,0.0023045454545454,8.470702628045522,-1.3455,-4.232898713352713,-0.0251998357471549,-0.0264001368773709,0.0233001368773709
0.064,9.073854545454546,-4.616436363636362,-1.0965,-0.0821030303030303,-0.0004969696969697,0.0023030303030302,8.47070266976053,-1.3455,-4.232898692929741,-0.0251998331399668,-0.0264001390500275,0.0233001390500275
0.065,9.073927272727271,-4.616218181818181,-1.0965,-0.0821015151515151,-0.0004984848484848,0.0023015151515151,8.470702711475539,-1.3455,-4.232898672506768,-0.0251998305327788,-0.0264001412226842,0.0233001412226842
0.066,9.074,-4.6160000000000005,-1.0964999999999996,-0.0821,-0.0005,0.0023,8.470702753190547,-1.3455,-4.232898652083795,-0.0251998279255908,-0.0264001433953409,0.0233001433953409
0.067,9.074073846153846,-4.616221538461539,-1.096427692307692,-0.0821015384615384,-0.0005153846153846,0.0023061538461538,8.470702794905556,-1.3455,-4.232898631660822,-0.0251998253184028,-0.0264001455679976,0.0233001455679976
0.068,9.074147692307692,-4.616443076923078,-1.0963553846153844,-0.0821030769230769,-0.0005307692307692,0.0023123076923077,8.470702836620564,-1.3455,-4.232898611237849,-0.0251998227112148,-0.0264001477406543,0.0233001477406543
0.069,9.074221538461538,-4.616664615384616,-1.0962830769230767,-0.0821046153846154,-0.0005461538461539,0.0023184615384615,8.470702878335572,-1.3455,-4.232898590814877,-0.0251998201040268,-0.0264001499133109,0.023300149913311
0.07,9.074295384615384,-4.6168861538461545,-1.096210769230769,-0.0821061538461538,-0.0005615384615385,0.0023246153846154,8.47070292005058,-1.3455,-4.232898570391904,-0.0251998174968387,-0.0264001520859676,0.0233001520859676
0.071,9.07436923076923,-4.617107692307693,-1.0961384615384613,-0.0821076923076923,-0.0005769230769231,0.0023307692307692,8.47070296176559,-1.3455,-4.232898549968931,-0.0251998148896507,-0.0264001542586243,0.0233001542586243
0.072,9.074443076923076,-4.617329230769231,-1.0960661538461536,-0.0821092307692307,-0.0005923076923077,0.0023369230769231,8.470703003480597,-1.3455,-4.232898529545958,-0.0251998122824627,-0.026400156431281,0.023300156431281
