Time,ACCx_taR,ACCy_taR,ACCz_taR,GYRx_taR,GYRy_taR,GYRz_taR,ACCx_taL,ACCy_taL,ACCz_taL,GYRx_taL,GYRy_taL,GYRz_taL
0.509,8.6766,-4.368993846153846,3.055,-0.0800353846153846,-0.0046323076923077,-0.010276923076923,8.179824489795918,-3.4422877551020408,-3.6212244897959183,-0.0328979591836734,-0.0254724489795918,0.0260765306122448
0.51,8.6766,-4.368772307692308,3.055,-0.0800092307692307,-0.0045953846153846,-0.0103461538461537,8.179848979591837,-3.4422755102040816,-3.621248979591837,-0.0328959183673469,-0.0254698979591836,0.0260780612244897
0.511,8.6766,-4.36855076923077,3.055,-0.0799830769230769,-0.0045584615384615,-0.0104153846153845,8.179873469387754,-3.4422632653061225,-3.6212734693877553,-0.0328938775510204,-0.0254673469387755,0.0260795918367346
0.512,8.6766,-4.368329230769231,3.055,-0.079956923076923,-0.0045215384615384,-0.0104846153846153,8.179897959183673,-3.4422510204081638,-3.6212979591836736,-0.0328918367346938,-0.0254647959183673,0.0260811224489795
0.513,8.6766,-4.368107692307692,3.055,-0.0799307692307692,-0.0044846153846154,-0.010553846153846,8.17992244897959,-3.442238775510204,-3.621322448979592,-0.0328897959183673,-0.0254622448979591,0.0260826530612244
0.514,8.6766,-4.367886153846154,3.055,-0.0799046153846154,-0.0044476923076923,-0.0106230769230768,8.17994693877551,-3.4422265306122446,-3.62134693877551,-0.0328877551020408,-0.025459693877551,0.0260841836734693
0.515,8.6766,-4.367664615384616,3.055,-0.0798784615384615,-0.0044107692307692,-0.0106923076923076,8.179971428571427,-3.442214285714285,-3.621371428571429,-0.0328857142857142,-0.0254571428571428,0.0260857142857142
0.516,8.6766,-4.367443076923077,3.055,-0.0798523076923077,-0.0043738461538461,-0.0107615384615384,8.179995918367347,-3.4422020408163263,-3.6213959183673463,-0.0328836734693877,-0.0254545918367347,0.0260872448979591
0.517,8.6766,-4.367221538461538,3.055,-0.0798261538461538,-0.0043369230769231,-0.0108307692307691,8.180020408163264,-3.442189795918367,-3.6214204081632655,-0.0328816326530612,-0.0254520408163265,0.026088775510204
0.518,8.6766,-4.367,3.055,-0.0798,-0.0043,-0.0108999999999999,8.180044897959183,-3.442177551020408,-3.621444897959184,-0.0328795918367347,-0.0254494897959183,0.0260903061224489
0.519,8.676889393939394,-4.3668545454545455,3.054927272727273,-0.0797742424242424,-0.0042636363636363,-0.0108742424242424,8.180069387755102,-3.442165306122449,-3.621469387755102,-0.0328775510204081,-0.0254469387755102,0.0260918367346938
0.52,8.677178787878788,-4.366709090909091,3.0548545454545457,-0.0797484848484848,-0.0042272727272727,-0.0108484848484848,8.18009387755102,-3.4421530612244897,-3.621493877551021,-0.0328755102040816,-0.025444387755102,0.0260933673469387
0.521,8.677468181818183,-4.366563636363637,3.0547818181818185,-0.0797227272727272,-0.0041909090909091,-0.0108227272727272,8.180118367346939,-3.4421408163265306,-3.621518367346938,-0.0328734693877551,-0.0254418367346938,0.0260948979591836
0.522,8.677757575757576,-4.366418181818182,3.0547090909090917,-0.0796969696969697,-0.0041545454545454,-0.0107969696969697,8.180142857142856,-3.4421285714285714,-3.621542857142857,-0.0328714285714285,-0.0254392857142857,0.0260964285714285
0.523,8.67804696969697,-4.366272727272728,3.054636363636364,-0.0796712121212121,-0.0041181818181818,-0.0107712121212121,8.180167346938775,-3.4421163265306123,-3.621567346938776,-0.032869387755102,-0.0254367346938775,0.0260979591836734
0.524,8.678336363636364,-4.366127272727273,3.0545636363636364,-0.0796454545454545,-0.0040818181818182,-0.0107454545454545,8.180191836734693,-3.442104081632653,-3.621591836734694,-0.0328673469387755,-0.0254341836734693,0.0260994897959183
0.525,8.678625757575757,-4.365981818181818,3.054490909090909,-0.0796196969696969,-0.0040454545454545,-0.0107196969696969,8.180216326530612,-3.442091836734694,-3.621616326530612,-0.0328653061224489,-0.0254316326530612,0.0261010204081632
0.526,8.678915151515152,-4.365836363636364,3.054418181818182,-0.0795939393939394,-0.0040090909090909,-0.0106939393939394,8.18024081632653,-3.4420795918367344,-3.6216408163265306,-0.0328632653061224,-0.025429081632653,0.0261025510204081
0.527,8.679204545454546,-4.365690909090909,3.0543454545454547,-0.0795681818181818,-0.0039727272727273,-0.0106681818181818,8.180265306122449,-3.4420673469387757,-3.621665306122449,-0.0328612244897959,-0.0254265306122449,0.026104081632653
0.528,8.67949393939394,-4.365545454545455,3.0542727272727275,-0.0795424242424242,-0.0039363636363636,-0.0106424242424242,8.180289795918366,-3.442055102040816,-3.621689795918367,-0.0328591836734693,-0.0254239795918367,0.0261056122448979
0.529,8.679783333333333,-4.3654,3.0542,-0.0795166666666667,-0.0039,-0.0106166666666666,8.180314285714285,-3.442042857142857,-3.621714285714286,-0.0328571428571428,-0.0254214285714285,0.0261071428571428
0.53,8.680072727272728,-4.365254545454546,3.054127272727273,-0.0794909090909091,-0.0038636363636364,-0.0105909090909091,8.180338775510204,-3.442030612244898,-3.621738775510204,-0.0328551020408163,-0.0254188775510204,0.0261086734693877
0.531,8.680362121212122,-4.365109090909091,3.054054545454546,-0.0794651515151515,-0.0038272727272727,-0.0105651515151515,8.180363265306122,-3.4420183673469387,-3.6217632653061225,-0.0328530612244898,-0.0254163265306122,0.0261102040816326
0.532,8.680651515151515,-4.364963636363637,3.053981818181818,-0.0794393939393939,-0.0037909090909091,-0.0105393939393939,8.180387755102041,-3.4420061224489795,-3.6217877551020408,-0.0328510204081632,-0.025413775510204,0.0261117346938775
0.533,8.680940909090909,-4.364818181818182,3.053909090909091,-0.0794136363636364,-0.0037545454545454,-0.0105136363636363,8.180412244897958,-3.4419938775510204,-3.621812244897959,-0.0328489795918367,-0.0254112244897959,0.0261132653061224
0.534,8.681230303030302,-4.364672727272728,3.053836363636364,-0.0793878787878788,-0.0037181818181818,-0.0104878787878788,8.180436734693878,-3.441981632653061,-3.621836734693877,-0.0328469387755102,-0.0254086734693877,0.0261147959183673
0.535,8.681519696969698,-4.364527272727273,3.0537636363636365,-0.0793621212121212,-0.0036818181818182,-0.0104621212121212,8.180461224489795,-3.441969387755102,-3.621861224489796,-0.0328448979591836,-0.0254061224489796,0.0261163265306122
0.536,8.681809090909091,-4.364381818181818,3.053690909090909,-0.0793363636363636,-0.0036454545454545,-0.0104363636363636,8.180485714285714,-3.441957142857143,-3.6218857142857135,-0.0328428571428571,-0.0254035714285714,0.0261178571428571
0.537,8.682098484848485,-4.364236363636364,3.053618181818182,-0.0793106060606061,-0.0036090909090909,-0.010410606060606,8.180510204081632,-3.441944897959184,-3.6219102040816327,-0.0328408163265306,-0.0254010204081632,0.026119387755102
0.538,8.682387878787878,-4.364090909090909,3.053545454545455,-0.0792848484848485,-0.0035727272727273,-0.0103848484848485,8.18053469387755,-3.441932653061224,-3.621934693877551,-0.032838775510204,-0.0253984693877551,0.0261209183673469
0.539,8.682677272727274,-4.363945454545455,3.053472727272728,-0.0792590909090909,-0.0035363636363636,-0.0103590909090909,8.180559183673468,-3.441920408163265,-3.621959183673469,-0.0328367346938775,-0.0253959183673469,0.0261224489795918
0.54,8.682966666666667,-4.3638,3.0534000000000003,-0.0792333333333333,-0.0035,-0.0103333333333333,8.180583673469387,-3.441908163265306,-3.621983673469388,-0.032834693877551,-0.0253933673469387,0.0261239795918367
0.541,8.68325606060606,-4.363654545454546,3.0533272727272727,-0.0792075757575758,-0.0034636363636364,-0.0103075757575757,8.180608163265306,-3.4418959183673468,-3.6220081632653054,-0.0328326530612244,-0.0253908163265306,0.0261255102040816
0.542,8.683545454545454,-4.3635090909090914,3.053254545454545,-0.0791818181818182,-0.0034272727272727,-0.0102818181818182,8.180632653061224,-3.441883673469388,-3.622032653061225,-0.0328306122448979,-0.0253882653061224,0.0261270408163265
0.543,8.683834848484848,-4.363363636363637,3.053181818181818,-0.0791560606060606,-0.0033909090909091,-0.0102560606060606,8.180657142857143,-3.4418714285714285,-3.622057142857143,-0.0328285714285714,-0.0253857142857142,0.0261285714285714
0.544,8.684124242424243,-4.363218181818183,3.053109090909091,-0.079130303030303,-0.0033545454545455,-0.010230303030303,8.18068163265306,-3.4418591836734693,-3.622081632653061,-0.0328265306122449,-0.0253831632653061,0.0261301020408163
0.545,8.684413636363637,-4.363072727272727,3.053036363636364,-0.0791045454545455,-0.0033181818181818,-0.0102045454545454,8.18070612244898,-3.44184693877551,-3.622106122448979,-0.0328244897959183,-0.0253806122448979,0.0261316326530612
0.546,8.68470303030303,-4.362927272727273,3.0529636363636365,-0.0790787878787879,-0.0032818181818182,-0.0101787878787879,8.180730612244897,-3.441834693877551,-3.622130612244898,-0.0328224489795918,-0.0253780612244898,0.0261331632653061
0.547,8.684992424242424,-4.362781818181818,3.0528909090909093,-0.0790530303030303,-0.0032454545454546,-0.0101530303030303,8.180755102040816,-3.441822448979592,-3.622155102040817,-0.0328204081632653,-0.0253755102040816,0.026134693877551
0.548,8.685281818181819,-4.362636363636364,3.052818181818182,-0.0790272727272727,-0.0032090909090909,-0.0101272727272727,8.180779591836734,-3.4418102040816327,-3.622179591836735,-0.0328183673469387,-0.0253729591836734,0.0261362244897959
0.549,8.685571212121213,-4.362490909090909,3.052745454545455,-0.0790015151515152,-0.0031727272727273,-0.0101015151515151,8.180804081632653,-3.441797959183673,-3.622204081632653,-0.0328163265306122,-0.0253704081632653,0.0261377551020408
0.55,8.685860606060606,-4.362345454545455,3.052672727272727,-0.0789757575757576,-0.0031363636363637,-0.0100757575757576,8.18082857142857,-3.441785714285714,-3.6222285714285714,-0.0328142857142857,-0.0253678571428571,0.0261392857142857
0.551,8.68615,-4.3622000000000005,3.0526,-0.07895,-0.0031,-0.01005,8.18085306122449,-3.441773469387755,-3.6222530612244896,-0.0328122448979591,-0.0253653061224489,0.0261408163265306
0.552,8.686439393939393,-4.362054545454546,3.0525272727272728,-0.0789242424242424,-0.0030636363636364,-0.0100242424242424,8.180877551020409,-3.441761224489796,-3.622277551020408,-0.0328102040816326,-0.0253627551020408,0.0261423469387755
0.553,8.686728787878788,-4.361909090909092,3.052454545454545,-0.0788984848484849,-0.0030272727272727,-0.0099984848484848,8.180902040816326,-3.441748979591837,-3.622302040816327,-0.0328081632653061,-0.0253602040816326,0.0261438775510204
0.554,8.687018181818182,-4.361763636363637,3.0523818181818183,-0.0788727272727273,-0.0029909090909091,-0.0099727272727273,8.180926530612245,-3.4417367346938774,-3.622326530612245,-0.0328061224489796,-0.0253576530612244,0.0261454081632653
0.555,8.687307575757576,-4.361618181818182,3.052309090909091,-0.0788469696969697,-0.0029545454545455,-0.0099469696969697,8.180951020408163,-3.4417244897959183,-3.6223510204081633,-0.032804081632653,-0.0253551020408163,0.0261469387755102
0.556,8.687596969696969,-4.361472727272727,3.052236363636364,-0.0788212121212121,-0.0029181818181818,-0.0099212121212121,8.180975510204082,-3.441712244897959,-3.6223755102040816,-0.0328020408163265,-0.0253525510204081,0.026148469387755
0.557,8.687886363636364,-4.361327272727273,3.0521636363636366,-0.0787954545454546,-0.0028818181818182,-0.0098954545454546,8.181,-3.4417,-3.6224,-0.0328,-0.02535,0.0261499999999999
0.558,8.688175757575758,-4.3611818181818185,3.0520909090909094,-0.078769696969697,-0.0028454545454546,-0.009869696969697,8.181024489795918,-3.441687755102041,-3.622424489795919,-0.0327979591836734,-0.0253474489795918,0.0261515306122448
0.559,8.688465151515151,-4.361036363636364,3.0520181818181817,-0.0787439393939394,-0.0028090909090909,-0.0098439393939394,8.181048979591836,-3.4416755102040817,-3.622448979591837,-0.0327959183673469,-0.0253448979591836,0.0261530612244897
0.56,8.688754545454545,-4.36089090909091,3.0519454545454545,-0.0787181818181818,-0.0027727272727273,-0.0098181818181818,8.181073469387755,-3.4416632653061225,-3.622473469387755,-0.0327938775510204,-0.0253423469387755,0.0261545918367346
0.561,8.689043939393938,-4.360745454545455,3.0518727272727277,-0.0786924242424243,-0.0027363636363637,-0.0097924242424243,8.181097959183672,-3.441651020408163,-3.6224979591836735,-0.0327918367346938,-0.0253397959183673,0.0261561224489795
0.562,8.689333333333334,-4.360600000000001,3.0518,-0.0786666666666667,-0.0027,-0.0097666666666667,8.181122448979592,-3.441638775510204,-3.622522448979592,-0.0327897959183673,-0.0253372448979591,0.0261576530612244
0.5630000000000001,8.689622727272727,-4.360454545454546,3.051727272727273,-0.0786409090909091,-0.0026636363636364,-0.0097409090909091,8.181146938775509,-3.4416265306122447,-3.62254693877551,-0.0327877551020408,-0.025334693877551,0.0261591836734693
0.5640000000000001,8.68991212121212,-4.360309090909092,3.0516545454545456,-0.0786151515151515,-0.0026272727272728,-0.0097151515151515,8.181171428571428,-3.441614285714285,-3.6225714285714288,-0.0327857142857142,-0.0253321428571428,0.0261607142857142
0.5650000000000001,8.690201515151514,-4.3601636363636365,3.0515818181818184,-0.078589393939394,-0.0025909090909091,-0.009689393939394,8.181195918367347,-3.4416020408163264,-3.622595918367347,-0.0327836734693877,-0.0253295918367347,0.0261622448979591
0.5660000000000001,8.69049090909091,-4.360018181818182,3.051509090909091,-0.0785636363636364,-0.0025545454545455,-0.0096636363636364,8.181220408163265,-3.4415897959183672,-3.622620408163266,-0.0327816326530612,-0.0253270408163265,0.026163775510204
0.5670000000000001,8.690780303030303,-4.359872727272728,3.0514363636363635,-0.0785378787878788,-0.0025181818181819,-0.0096378787878788,8.181244897959184,-3.441577551020408,-3.622644897959184,-0.0327795918367347,-0.0253244897959183,0.0261653061224489
0.5680000000000001,8.691069696969697,-4.359727272727273,3.0513636363636363,-0.0785121212121212,-0.0024818181818182,-0.0096121212121212,8.181269387755101,-3.441565306122449,-3.622669387755102,-0.0327775510204081,-0.0253219387755102,0.0261668367346938
0.5690000000000001,8.69135909090909,-4.359581818181819,3.051290909090909,-0.0784863636363637,-0.0024454545454546,-0.0095863636363637,8.18129387755102,-3.44155306122449,-3.62269387755102,-0.0327755102040816,-0.025319387755102,0.0261683673469387
0.5700000000000001,8.691648484848484,-4.359436363636364,3.051218181818182,-0.0784606060606061,-0.002409090909091,-0.0095606060606061,8.181318367346938,-3.44154081632653,-3.622718367346939,-0.0327734693877551,-0.0253168367346938,0.0261698979591836
0.5710000000000001,8.69193787878788,-4.35929090909091,3.0511454545454546,-0.0784348484848485,-0.0023727272727273,-0.0095348484848485,8.181342857142857,-3.4415285714285715,-3.622742857142857,-0.0327714285714285,-0.0253142857142857,0.0261714285714285
0.5720000000000001,8.692227272727273,-4.359145454545455,3.0510727272727274,-0.0784090909090909,-0.0023363636363637,-0.0095090909090909,8.181367346938774,-3.4415163265306123,-3.622767346938776,-0.032769387755102,-0.0253117346938775,0.0261729591836734
0.5730000000000001,8.692516666666666,-4.359000000000001,3.051,-0.0783833333333334,-0.0023,-0.0094833333333334,8.181391836734694,-3.4415040816326528,-3.622791836734694,-0.0327673469387755,-0.0253091836734693,0.0261744897959183
0.5740000000000001,8.69280606060606,-4.358854545454546,3.050927272727273,-0.0783575757575758,-0.0022636363636364,-0.0094575757575758,8.181416326530611,-3.4414918367346936,-3.622816326530612,-0.0327653061224489,-0.0253066326530612,0.0261760204081632
0.5750000000000001,8.693095454545455,-4.358709090909091,3.0508545454545457,-0.0783318181818182,-0.0022272727272728,-0.0094318181818182,8.18144081632653,-3.4414795918367345,-3.6228408163265295,-0.0327632653061224,-0.025304081632653,0.0261775510204081
0.5760000000000001,8.693384848484849,-4.358563636363637,3.050781818181818,-0.0783060606060606,-0.0021909090909091,-0.0094060606060606,8.18146530612245,-3.4414673469387758,-3.622865306122449,-0.0327612244897959,-0.0253015306122449,0.026179081632653
0.577,8.693674242424242,-4.358418181818182,3.050709090909091,-0.0782803030303031,-0.0021545454545455,-0.0093803030303031,8.181489795918367,-3.441455102040816,-3.622889795918368,-0.0327591836734693,-0.0252989795918367,0.0261806122448979
0.578,8.693963636363636,-4.358272727272728,3.050636363636364,-0.0782545454545455,-0.0021181818181819,-0.0093545454545455,8.181514285714286,-3.441442857142857,-3.6229142857142858,-0.0327571428571428,-0.0252964285714285,0.0261821428571428
0.579,8.69425303030303,-4.358127272727273,3.0505636363636364,-0.0782287878787879,-0.0020818181818182,-0.0093287878787879,8.181538775510203,-3.441430612244898,-3.622938775510204,-0.0327551020408163,-0.0252938775510204,0.0261836734693877
0.58,8.694542424242425,-4.357981818181819,3.050490909090909,-0.0782030303030303,-0.0020454545454546,-0.0093030303030303,8.181563265306123,-3.4414183673469387,-3.6229632653061214,-0.0327530612244898,-0.0252913265306122,0.0261852040816326
0.581,8.694831818181818,-4.357836363636364,3.050418181818182,-0.0781772727272728,-0.002009090909091,-0.0092772727272728,8.18158775510204,-3.44140612244898,-3.6229877551020406,-0.0327510204081632,-0.025288775510204,0.0261867346938775
0.582,8.695121212121212,-4.35769090909091,3.0503454545454547,-0.0781515151515152,-0.0019727272727273,-0.0092515151515152,8.18161224489796,-3.4413938775510204,-3.62301224489796,-0.0327489795918367,-0.0252862244897959,0.0261882653061224
0.583,8.695410606060605,-4.357545454545456,3.0502727272727275,-0.0781257575757576,-0.0019363636363637,-0.0092257575757576,8.181636734693877,-3.4413816326530613,-3.6230367346938777,-0.0327469387755102,-0.0252836734693877,0.0261897959183673
0.584,8.695699999999999,-4.357400000000001,3.0502,-0.0781,-0.0019000000000001,-0.0092,8.181661224489796,-3.441369387755102,-3.623061224489796,-0.0327448979591836,-0.0252811224489795,0.0261913265306122
0.585,8.695773846153847,-4.357327692307693,3.0505692307692294,-0.0781307692307691,-0.0019092307692307,-0.0091276923076925,8.181685714285713,-3.4413571428571426,-3.623085714285714,-0.0327428571428571,-0.0252785714285714,0.0261928571428571
0.586,8.695847692307693,-4.357255384615385,3.0509384615384603,-0.0781615384615383,-0.0019184615384615,-0.0090553846153848,8.181710204081632,-3.4413448979591834,-3.623110204081633,-0.0327408163265306,-0.0252760204081632,0.026194387755102
0.587,8.695921538461539,-4.357183076923078,3.051307692307691,-0.0781923076923076,-0.0019276923076922,-0.0089830769230771,8.181734693877551,-3.4413326530612243,-3.623134693877551,-0.032738775510204,-0.0252734693877551,0.0261959183673469
0.588,8.695995384615385,-4.357110769230769,3.0516769230769216,-0.0782230769230768,-0.001936923076923,-0.0089107692307694,8.181759183673469,-3.441320408163265,-3.6231591836734696,-0.0327367346938775,-0.0252709183673469,0.0261974489795918
0.589,8.69606923076923,-4.357038461538462,3.0520461538461525,-0.078253846153846,-0.0019461538461538,-0.0088384615384617,8.181783673469388,-3.441308163265306,-3.623183673469388,-0.032734693877551,-0.0252683673469387,0.0261989795918367
0.59,8.696143076923077,-4.356966153846154,3.0524153846153834,-0.0782846153846153,-0.0019553846153845,-0.008766153846154,8.181808163265305,-3.441295918367347,-3.623208163265306,-0.0327326530612244,-0.0252658163265306,0.0262005102040816
0.591,8.696216923076923,-4.356893846153847,3.052784615384614,-0.0783153846153845,-0.0019646153846153,-0.0086938461538463,8.181832653061225,-3.441283673469388,-3.623232653061224,-0.0327306122448979,-0.0252632653061224,0.0262020408163265
0.592,8.69629076923077,-4.3568215384615385,3.0531538461538448,-0.0783461538461537,-0.0019738461538461,-0.0086215384615386,8.181857142857142,-3.4412714285714285,-3.623257142857143,-0.0327285714285714,-0.0252607142857142,0.0262035714285714
0.593,8.696364615384615,-4.356749230769231,3.053523076923076,-0.078376923076923,-0.0019830769230768,-0.0085492307692309,8.181881632653061,-3.4412591836734694,-3.623281632653061,-0.0327265306122449,-0.0252581632653061,0.0262051020408163
0.594,8.696438461538461,-4.356676923076924,3.0538923076923066,-0.0784076923076922,-0.0019923076923076,-0.0084769230769232,8.181906122448979,-3.4412469387755102,-3.62330612244898,-0.0327244897959183,-0.0252556122448979,0.0262066326530612
0.595,8.696512307692307,-4.356604615384616,3.054261538461537,-0.0784384615384614,-0.0020015384615384,-0.0084046153846155,8.181930612244898,-3.441234693877551,-3.623330612244898,-0.0327224489795918,-0.0252530612244898,0.0262081632653061
0.596,8.696586153846154,-4.356532307692308,3.054630769230768,-0.0784692307692306,-0.0020107692307692,-0.0083323076923078,8.181955102040815,-3.441222448979592,-3.623355102040816,-0.0327204081632653,-0.0252505102040816,0.026209693877551
0.597,8.69666,-4.35646,3.054999999999999,-0.0784999999999999,-0.0020199999999999,-0.0082600000000002,8.181979591836734,-3.4412102040816324,-3.623379591836735,-0.0327183673469387,-0.0252479591836734,0.0262112244897959
0.598,8.696733846153846,-4.356387692307693,3.0553692307692297,-0.0785307692307691,-0.0020292307692307,-0.0081876923076925,8.182004081632654,-3.441197959183673,-3.623404081632653,-0.0327163265306122,-0.0252454081632653,0.0262127551020408
0.599,8.696807692307692,-4.356315384615385,3.05573846153846,-0.0785615384615383,-0.0020384615384615,-0.0081153846153848,8.182028571428571,-3.441185714285714,-3.623428571428571,-0.0327142857142857,-0.0252428571428571,0.0262142857142857
0.6,8.696881538461538,-4.356243076923077,3.056107692307691,-0.0785923076923076,-0.0020476923076922,-0.0080430769230771,8.18205306122449,-3.441173469387755,-3.62345306122449,-0.0327122448979591,-0.0252403061224489,0.0262158163265306
0.601,8.696955384615384,-4.356170769230769,3.056476923076922,-0.0786230769230768,-0.002056923076923,-0.0079707692307694,8.182077551020408,-3.441161224489796,-3.623477551020408,-0.0327102040816326,-0.0252377551020408,0.0262173469387755
0.602,8.69702923076923,-4.356098461538462,3.056846153846153,-0.078653846153846,-0.0020661538461538,-0.0078984615384617,8.182102040816327,-3.4411489795918366,-3.623502040816327,-0.0327081632653061,-0.0252352040816326,0.0262188775510204
0.603,8.697103076923076,-4.356026153846154,3.057215384615384,-0.0786846153846153,-0.0020753846153845,-0.007826153846154,8.182126530612244,-3.441136734693877,-3.623526530612245,-0.0327061224489795,-0.0252326530612244,0.0262204081632653
0.604,8.697176923076924,-4.355953846153846,3.0575846153846142,-0.0787153846153845,-0.0020846153846153,-0.0077538461538463,8.182151020408163,-3.4411244897959183,-3.623551020408163,-0.032704081632653,-0.0252301020408163,0.0262219387755102
0.605,8.69725076923077,-4.355881538461539,3.057953846153845,-0.0787461538461537,-0.0020938461538461,-0.0076815384615386,8.18217551020408,-3.441112244897959,-3.6235755102040814,-0.0327020408163265,-0.0252275510204081,0.026223469387755
0.606,8.697324615384616,-4.355809230769231,3.058323076923076,-0.078776923076923,-0.0021030769230769,-0.0076092307692309,8.1822,-3.4411,-3.6236,-0.0327,-0.025225,0.0262249999999999
0.607,8.697398461538462,-4.355736923076924,3.0586923076923065,-0.0788076923076922,-0.0021123076923076,-0.0075369230769232,8.182224489795917,-3.441087755102041,-3.6236244897959184,-0.0326979591836734,-0.0252224489795918,0.0262265306122448
0.608,8.697472307692308,-4.355664615384615,3.0590615384615374,-0.0788384615384614,-0.0021215384615384,-0.0074646153846155,8.182248979591837,-3.4410755102040818,-3.6236489795918367,-0.0326959183673469,-0.0252198979591836,0.0262280612244897
0.609,8.697546153846154,-4.355592307692308,3.0594307692307683,-0.0788692307692307,-0.0021307692307692,-0.0073923076923078,8.182273469387754,-3.441063265306122,-3.623673469387755,-0.0326938775510204,-0.0252173469387755,0.0262295918367346
0.61,8.69762,-4.35552,3.0597999999999987,-0.0788999999999999,-0.0021399999999999,-0.0073200000000001,8.182297959183673,-3.441051020408163,-3.623697959183673,-0.0326918367346938,-0.0252147959183673,0.0262311224489795
0.611,8.697693846153847,-4.355447692307693,3.0601692307692296,-0.0789307692307691,-0.0021492307692307,-0.0072476923076924,8.182322448979592,-3.441038775510204,-3.623722448979592,-0.0326897959183673,-0.0252122448979591,0.0262326530612244
0.612,8.697767692307693,-4.355375384615384,3.0605384615384605,-0.0789615384615384,-0.0021584615384615,-0.0071753846153847,8.18234693877551,-3.4410265306122447,-3.6237469387755104,-0.0326877551020408,-0.025209693877551,0.0262341836734693
0.613,8.697841538461539,-4.355303076923077,3.0609076923076914,-0.0789923076923076,-0.0021676923076922,-0.007103076923077,8.182371428571429,-3.4410142857142856,-3.6237714285714286,-0.0326857142857142,-0.0252071428571428,0.0262357142857142
0.614,8.697915384615385,-4.3552307692307695,3.061276923076922,-0.0790230769230768,-0.002176923076923,-0.0070307692307693,8.182395918367346,-3.4410020408163264,-3.623795918367347,-0.0326836734693877,-0.0252045918367346,0.0262372448979591
0.615,8.697989230769231,-4.355158461538462,3.061646153846153,-0.079053846153846,-0.0021861538461538,-0.0069584615384616,8.182420408163265,-3.4409897959183677,-3.623820408163265,-0.0326816326530612,-0.0252020408163265,0.026238775510204
0.616,8.698063076923077,-4.355086153846154,3.062015384615384,-0.0790846153846153,-0.0021953846153845,-0.0068861538461539,8.182444897959183,-3.440977551020408,-3.623844897959184,-0.0326795918367346,-0.0251994897959183,0.0262403061224489
0.617,8.698136923076923,-4.355013846153846,3.0623846153846146,-0.0791153846153845,-0.0022046153846153,-0.0068138461538463,8.182469387755102,-3.440965306122449,-3.6238693877551023,-0.0326775510204081,-0.0251969387755102,0.0262418367346938
0.618,8.69821076923077,-4.354941538461539,3.062753846153845,-0.0791461538461537,-0.0022138461538461,-0.0067415384615386,8.18249387755102,-3.44095306122449,-3.623893877551021,-0.0326755102040816,-0.025194387755102,0.0262433673469387
0.619,8.698284615384615,-4.354869230769231,3.063123076923076,-0.079176923076923,-0.0022230769230769,-0.0066692307692309,8.182518367346939,-3.4409408163265307,-3.623918367346939,-0.0326734693877551,-0.0251918367346938,0.0262448979591836
0.62,8.698358461538461,-4.354796923076923,3.063492307692307,-0.0792076923076922,-0.0022323076923076,-0.0065969230769232,8.182542857142856,-3.440928571428571,-3.623942857142857,-0.0326714285714285,-0.0251892857142857,0.0262464285714285
0.621,8.698432307692308,-4.354724615384615,3.0638615384615377,-0.0792384615384614,-0.0022415384615384,-0.0065246153846155,8.182567346938775,-3.440916326530612,-3.623967346938776,-0.032669387755102,-0.0251867346938775,0.0262479591836734
0.622,8.698506153846154,-4.354652307692308,3.064230769230768,-0.0792692307692307,-0.0022507692307692,-0.0064523076923078,8.182591836734694,-3.440904081632653,-3.6239918367346937,-0.0326673469387755,-0.0251841836734693,0.0262494897959183
0.623,8.69858,-4.35458,3.064599999999999,-0.0792999999999999,-0.0022599999999999,-0.0063800000000001,8.182616326530612,-3.4408918367346937,-3.624016326530613,-0.0326653061224489,-0.0251816326530612,0.0262510204081632
0.624,8.698653846153846,-4.354507692307692,3.06496923076923,-0.0793307692307691,-0.0022692307692307,-0.0063076923076924,8.182640816326531,-3.4408795918367345,-3.6240408163265303,-0.0326632653061224,-0.025179081632653,0.0262525510204081
0.625,8.698727692307692,-4.3544353846153845,3.065338461538461,-0.0793615384615384,-0.0022784615384615,-0.0062353846153847,8.182665306122448,-3.4408673469387754,-3.624065306122449,-0.0326612244897959,-0.0251765306122449,0.026254081632653
0.626,8.698801538461538,-4.354363076923077,3.065707692307692,-0.0793923076923076,-0.0022876923076922,-0.006163076923077,8.182689795918368,-3.440855102040816,-3.6240897959183673,-0.0326591836734693,-0.0251739795918367,0.0262556122448979
0.627,8.698875384615384,-4.3542907692307695,3.0660769230769223,-0.0794230769230768,-0.002296923076923,-0.0060907692307693,8.182714285714285,-3.440842857142857,-3.6241142857142856,-0.0326571428571428,-0.0251714285714285,0.0262571428571428
0.628,8.69894923076923,-4.354218461538461,3.066446153846153,-0.0794538461538461,-0.0023061538461538,-0.0060184615384616,8.182738775510204,-3.440830612244898,-3.624138775510204,-0.0326551020408163,-0.0251688775510204,0.0262586734693877
0.629,8.699023076923076,-4.354146153846154,3.066815384615384,-0.0794846153846153,-0.0023153846153846,-0.0059461538461539,8.182763265306122,-3.440818367346939,-3.624163265306122,-0.0326530612244898,-0.0251663265306122,0.0262602040816326
0.63,8.699096923076922,-4.354073846153846,3.0671846153846145,-0.0795153846153845,-0.0023246153846153,-0.0058738461538462,8.18278775510204,-3.44080612244898,-3.624187755102041,-0.0326510204081632,-0.025163775510204,0.0262617346938775
