Time,ACCx_taR,ACCy_taR,ACCz_taR,GYRx_taR,GYRy_taR,GYRz_taR,ACCx_taL,ACCy_taL,ACCz_taL,GYRx_taL,GYRy_taL,GYRz_taL
7.053,7.29393015873012,-4.488592063492115,-5.658395238095271,0.1368317460317432,0.3535682539682546,0.3707539682539754,9.703030534351273,-2.330176335877734,2.240739694656304,-1.3611709923663569,0.4870137404579788,-0.1803320610686812
7.054,7.312323809523777,-4.463509523809568,-5.642585714285742,0.1381619047619024,0.3532380952380958,0.3672952380952442,9.710816030534485,-2.322390076335746,2.2295908396944686,-1.35782977099231,0.4848122137404208,-0.1790618320610472
7.055,7.330717460317417,-4.438426984127044,-5.626776190476228,0.1394920634920603,0.3529079365079373,0.3638365079365161,9.718601526717684,-2.314603816793766,2.2184419847326424,-1.354488549618266,0.4826106870228648,-0.1777916030534143
7.056,7.349111111111073,-4.413344444444497,-5.610966666666699,0.1408222222222194,0.3525777777777785,0.3603777777777849,9.726387022900893,-2.3068175572517786,2.2072931297708065,-1.351147328244219,0.4804091603053068,-0.1765213740457803
7.057,7.367504761904729,-4.388261904761949,-5.595157142857171,0.1421523809523786,0.3522476190476196,0.3569190476190537,9.7341725190841,-2.2990312977097918,2.1961442748089706,-1.347806106870172,0.4782076335877488,-0.1752511450381463
7.058,7.385898412698369,-4.363179365079424,-5.579347619047656,0.1434825396825365,0.3519174603174611,0.3534603174603256,9.741958015267302,-2.291245038167811,2.1849954198471453,-1.3444648854961283,0.4760061068701928,-0.1739809160305134
7.059,7.404292063492026,-4.338096825396877,-5.563538095238128,0.1448126984126956,0.3515873015873023,0.3500015873015945,9.74974351145051,-2.283458778625824,2.1738465648853094,-1.3411236641220814,0.4738045801526348,-0.1727106870228794
7.0600000000000005,7.422685714285682,-4.31301428571433,-5.5477285714286,0.1461428571428547,0.3512571428571434,0.3465428571428632,9.75752900763372,-2.2756725190838365,2.162697709923473,-1.3377824427480345,0.4716030534350768,-0.1714404580152454
7.061,7.441079365079322,-4.287931746031806,-5.531919047619085,0.1474730158730127,0.3509269841269849,0.3430841269841351,9.765314503816922,-2.267886259541856,2.151548854961648,-1.3344412213739905,0.4694015267175208,-0.1701702290076125
7.062,7.459473015872978,-4.262849206349259,-5.516109523809557,0.1488031746031718,0.3505968253968261,0.339625396825404,9.773099999999978,-2.260100000000011,2.14040000000004,-1.3310999999998614,0.4671999999998949,-0.1688999999999505
7.063,7.477866666666618,-4.237766666666733,-5.500300000000042,0.1501333333333298,0.3502666666666675,0.3361666666666759,9.77183030303028,-2.2607530303030408,2.142758333333372,-1.3228924242422906,0.4609734848483834,-0.1659674242423764
7.064,7.4962603174602735,-4.212684126984186,-5.484490476190514,0.1514634920634889,0.3499365079365087,0.3327079365079447,9.770560606060585,-2.2614060606060717,2.1451166666667056,-1.3146848484847125,0.4547469696968664,-0.1630348484847998
7.065,7.51465396825393,-4.187601587301639,-5.468680952380985,0.152793650793648,0.3496063492063499,0.3292492063492135,9.769290909090888,-2.262059090909102,2.14747500000004,-1.306477272727134,0.4485204545453495,-0.1601022727272232
7.066,7.53304761904757,-4.1625190476191145,-5.452871428571471,0.1541238095238059,0.3492761904761913,0.3257904761904854,9.768021212121193,-2.262712121212132,2.149833333333372,-1.2982696969695633,0.442293939393838,-0.1571696969696492
7.067,7.551441269841226,-4.137436507936568,-5.437061904761942,0.1554539682539651,0.3489460317460325,0.3223317460317542,9.766751515151494,-2.2633651515151625,2.152191666666706,-1.2900621212119852,0.436067424242321,-0.1542371212120726
7.0680000000000005,7.569834920634882,-4.11235396825402,-5.421252380952414,0.1567841269841242,0.3486158730158737,0.318873015873023,9.765481818181796,-2.264018181818193,2.15455000000004,-1.2818545454544068,0.429840909090804,-0.1513045454544959
7.069,7.588228571428522,-4.087271428571495,-5.405442857142899,0.1581142857142821,0.3482857142857151,0.3154142857142949,9.7642121212121,-2.2646712121212227,2.156908333333372,-1.273646969696836,0.4236143939392925,-0.1483719696969219
7.07,7.606622222222179,-4.062188888888948,-5.389633333333371,0.1594444444444412,0.3479555555555563,0.3119555555555637,9.762942424242402,-2.265324242424253,2.159266666666706,-1.265439393939258,0.4173878787877755,-0.1454393939393453
7.071,7.625015873015819,-4.037106349206423,-5.373823809523856,0.1607746031745992,0.3476253968253978,0.3084968253968356,9.761672727272709,-2.2659772727272838,2.1616250000000377,-1.2572318181816868,0.4111613636362641,-0.1425068181817713
7.072,7.643409523809475,-4.0120238095238765,-5.358014285714328,0.1621047619047583,0.347295238095239,0.3050380952381044,9.760403030303008,-2.266630303030313,2.163983333333372,-1.2490242424241087,0.4049348484847471,-0.1395742424241946
7.073,7.661803174603131,-3.986941269841329,-5.342204761904799,0.1634349206349175,0.3469650793650801,0.3015793650793733,9.759133333333311,-2.267283333333344,2.166341666666706,-1.2408166666665306,0.3987083333332301,-0.136641666666618
7.074,7.680196825396771,-3.961858730158805,-5.326395238095285,0.1647650793650754,0.3466349206349216,0.2981206349206451,9.757863636363616,-2.267936363636374,2.1687000000000376,-1.2326090909089595,0.3924818181817186,-0.133709090909044
7.075,7.698590476190428,-3.936776190476257,-5.310585714285756,0.1660952380952345,0.3463047619047628,0.2946619047619139,9.756593939393918,-2.2685893939394046,2.171058333333372,-1.2244015151513814,0.3862553030302016,-0.1307765151514673
7.0760000000000005,7.716984126984084,-3.91169365079371,-5.294776190476227,0.1674253968253936,0.3459746031746039,0.2912031746031828,9.75532424242422,-2.269242424242435,2.173416666666706,-1.2161939393938033,0.3800287878786846,-0.1278439393938907
7.077,7.735377777777724,-3.8866111111111854,-5.278966666666713,0.1687555555555516,0.3456444444444454,0.2877444444444547,9.754054545454524,-2.269895454545465,2.175775000000038,-1.2079863636362325,0.3738022727271731,-0.1249113636363167
7.078,7.75377142857138,-3.861528571428638,-5.263157142857185,0.1700857142857107,0.3453142857142866,0.2842857142857234,9.752784848484827,-2.270548484848496,2.178133333333372,-1.199778787878654,0.3675757575756562,-0.1219787878787401
7.079,7.77216507936502,-3.836446031746113,-5.24734761904767,0.1714158730158687,0.344984126984128,0.2808269841269953,9.75151515151513,-2.271201515151525,2.180491666666704,-1.1915712121210833,0.3613492424241447,-0.119046212121166
7.08,7.790558730158676,-3.811363492063566,-5.231538095238141,0.1727460317460278,0.3446539682539692,0.2773682539682642,9.750245454545434,-2.271854545454556,2.182850000000038,-1.1833636363635052,0.3551227272726277,-0.1161136363635894
7.081,7.8089523809523325,-3.786280952381019,-5.215728571428613,0.1740761904761869,0.3443238095238104,0.273909523809533,9.748975757575735,-2.2725075757575866,2.185208333333372,-1.1751560606059268,0.3488962121211107,-0.1131810606060128
7.082,7.827346031745972,-3.7611984126984943,-5.199919047619099,0.1754063492063448,0.3439936507936518,0.2704507936508049,9.74770606060604,-2.273160606060616,2.187566666666704,-1.166948484848356,0.3426696969695992,-0.1102484848484388
7.083,7.845739682539628,-3.7361158730159474,-5.18410952380957,0.1767365079365039,0.343663492063493,0.2669920634920737,9.746436363636343,-2.2738136363636468,2.189925000000038,-1.158740909090778,0.3364431818180823,-0.1073159090908622
7.0840000000000005,7.864133333333284,-3.7110333333334,-5.168300000000042,0.1780666666666631,0.3433333333333342,0.2635333333333425,9.745166666666645,-2.2744666666666773,2.192283333333372,-1.1505333333331995,0.3302166666665652,-0.1043833333332855
7.085,7.882526984126924,-3.6859507936508753,-5.152490476190527,0.179396825396821,0.3430031746031756,0.2600746031746144,9.74389696969695,-2.2751196969697074,2.194641666666704,-1.1423257575756287,0.3239901515150538,-0.1014507575757115
7.086,7.900920634920581,-3.660868253968328,-5.136680952380999,0.1807269841269801,0.3426730158730168,0.2566158730158832,9.742627272727251,-2.275772727272737,2.197000000000038,-1.1341181818180506,0.3177636363635367,-0.0985181818181349
7.087,7.919314285714221,-3.635785714285803,-5.120871428571484,0.1820571428571381,0.3423428571428583,0.2531571428571551,9.741357575757556,-2.276425757575768,2.19935833333337,-1.1259106060604798,0.3115371212120253,-0.0955856060605609
7.088,7.937707936507877,-3.610703174603256,-5.105061904761956,0.1833873015872972,0.3420126984126995,0.2496984126984239,9.740087878787858,-2.277078787878798,2.201716666666704,-1.1177030303029014,0.3053106060605083,-0.0926530303029842
7.089,7.956101587301533,-3.5856206349207094,-5.089252380952427,0.1847174603174563,0.3416825396825406,0.2462396825396927,9.73881818181816,-2.2777318181818287,2.2040750000000378,-1.1094954545453233,0.2990840909089913,-0.0897204545454076
7.09,7.974495238095173,-3.560538095238184,-5.073442857142913,0.1860476190476143,0.3413523809523821,0.2427809523809646,9.737548484848464,-2.2783848484848583,2.20643333333337,-1.1012878787877525,0.2928575757574799,-0.0867878787878336
7.091,7.99288888888883,-3.535455555555637,-5.057633333333385,0.1873777777777734,0.3410222222222233,0.2393222222222334,9.736278787878769,-2.279037878787889,2.208791666666704,-1.093080303030174,0.2866310606059629,-0.083855303030257
7.0920000000000005,8.011282539682485,-3.51037301587309,-5.041823809523856,0.1887079365079325,0.3406920634920644,0.2358634920635023,9.73500909090907,-2.2796909090909194,2.2111500000000377,-1.084872727272596,0.2804045454544459,-0.0809227272726803
7.093,8.029676190476126,-3.485290476190565,-5.026014285714342,0.1900380952380905,0.3403619047619059,0.2324047619047742,9.733739393939372,-2.280343939393949,2.21350833333337,-1.0766651515150252,0.2741780303029344,-0.0779901515151063
7.094,8.048069841269783,-3.4602079365080183,-5.010204761904813,0.1913682539682496,0.3400317460317471,0.228946031746043,9.732469696969677,-2.28099696969698,2.215866666666704,-1.068457575757447,0.2679515151514174,-0.0750575757575297
7.095,8.066463492063422,-3.4351253968254936,-4.994395238095299,0.1926984126984075,0.3397015873015885,0.2254873015873149,9.73119999999998,-2.2816500000000097,2.218225000000036,-1.060249999999876,0.2617249999999059,-0.0721249999999557
7.096,8.084857142857079,-3.410042857142946,-4.97858571428577,0.1940285714285667,0.3393714285714297,0.2220285714285837,9.729930303030285,-2.2823030303030403,2.2205833333333698,-1.052042424242298,0.255498484848389,-0.069192424242379
7.097,8.103250793650734,-3.384960317460399,-4.962776190476242,0.1953587301587258,0.3390412698412709,0.2185698412698525,9.728660606060586,-2.282956060606071,2.222941666666704,-1.0438348484847195,0.249271969696872,-0.0662598484848024
7.098,8.121644444444374,-3.359877777777874,-4.946966666666727,0.1966888888888837,0.3387111111111123,0.2151111111111244,9.72739090909089,-2.283609090909101,2.225300000000036,-1.0356272727271487,0.2430454545453605,-0.0633272727272284
7.099,8.14003809523803,-3.334795238095327,-4.931157142857199,0.1980190476190428,0.3383809523809535,0.2116523809523932,9.726121212121193,-2.284262121212131,2.2276583333333697,-1.0274196969695706,0.2368189393938435,-0.0603946969696518
7.1000000000000005,8.158431746031686,-3.3097126984127803,-4.915347619047671,0.199349206349202,0.3380507936507947,0.208193650793662,9.724851515151494,-2.2849151515151616,2.230016666666704,-1.0192121212119925,0.2305924242423265,-0.0574621212120751
7.101,8.176825396825327,-3.284630158730255,-4.899538095238156,0.2006793650793599,0.3377206349206362,0.2047349206349339,9.7235818181818,-2.285568181818192,2.232375000000036,-1.0110045454544214,0.224365909090815,-0.0545295454545011
7.102,8.195219047618982,-3.259547619047708,-4.883728571428628,0.2020095238095191,0.3373904761904773,0.2012761904762027,9.7223121212121,-2.286221212121222,2.2347333333333697,-1.0027969696968433,0.218139393939298,-0.0515969696969245
7.103,8.213612698412623,-3.234465079365183,-4.867919047619113,0.203339682539677,0.3370603174603188,0.1978174603174746,9.721042424242404,-2.286874242424252,2.237091666666702,-0.9945893939392724,0.2119128787877865,-0.0486643939393505
7.104,8.23200634920628,-3.209382539682636,-4.852109523809585,0.2046698412698361,0.33673015873016,0.1943587301587434,9.719772727272709,-2.2875272727272824,2.239450000000036,-0.9863818181816942,0.2056863636362695,-0.0457318181817738
7.105,8.250399999999935,-3.184300000000089,-4.836300000000056,0.2059999999999952,0.3364000000000011,0.1909000000000122,9.71850303030301,-2.288180303030313,2.2418083333333696,-0.978174242424116,0.1994598484847526,-0.0427992424241972
7.106,8.253060317460307,-3.182476190476198,-4.829458730158758,0.2062952380952368,0.3327857142857292,0.1916507936507905,9.717233333333311,-2.288833333333343,2.2441666666667017,-0.9699666666665452,0.1932333333332411,-0.0398666666666232
