Time,Sensor ID,Accel X (m/s^2),Accel Y (m/s^2),Accel Z (m/s^2),Gyro X (rad/s),Gyro Y (rad/s),Gyro Z (rad/s)
0.0,1.0,8.1403,-3.5243,-3.6152,-0.039,-0.0213,0.0047
0.001,1.0,8.140421319796955,-3.523983756345178,-3.61517614213198,-0.03901776649746193,-0.021308629441624365,0.004690355329949239
0.002,1.0,8.140542639593908,-3.5236675126903556,-3.6151522842639596,-0.039035532994923856,-0.02131725888324873,0.004680710659898477
0.003,1.0,8.140663959390864,-3.5233512690355333,-3.6151284263959393,-0.039053299492385785,-0.021325888324873095,0.004671065989847716
0.004,1.0,8.140785279187817,-3.523035025380711,-3.615104568527919,-0.03907106598984771,-0.02133451776649746,0.004661421319796955
0.005,1.0,8.140906598984772,-3.5227187817258887,-3.6150807106598988,-0.03908883248730964,-0.021343147208121825,0.004651776649746194
0.006,1.0,8.141027918781726,-3.5224025380710664,-3.6150568527918785,-0.03910659898477157,-0.02135177664974619,0.004642131979695432
0.007,1.0,8.14114923857868,-3.522086294416244,-3.615032994923858,-0.0391243654822335,-0.021360406091370555,0.004632487309644671
0.008,1.0,8.141270558375634,-3.5217700507614214,-3.615009137055838,-0.03914213197969543,-0.021369035532994924,0.00462284263959391
0.009000000000000001,1.0,8.14139187817259,-3.521453807106599,-3.6149852791878176,-0.03915989847715736,-0.02137766497461929,0.004613197969543148
0.01,1.0,8.141513197969543,-3.5211375634517768,-3.614961421319797,-0.03917766497461929,-0.021386294416243654,0.004603553299492387
0.011,1.0,8.141634517766498,-3.5208213197969545,-3.6149375634517766,-0.03919543147208122,-0.02139492385786802,0.004593908629441626
0.012,1.0,8.141755837563451,-3.520505076142132,-3.6149137055837564,-0.039213197969543145,-0.021403553299492385,0.004584263959390864
0.013000000000000001,1.0,8.141877157360407,-3.52018883248731,-3.614889847715736,-0.039230964467005074,-0.02141218274111675,0.004574619289340103
0.014,1.0,8.14199847715736,-3.5198725888324875,-3.614865989847716,-0.039248730964467,-0.021420812182741115,0.004564974619289342
0.015,1.0,8.142119796954315,-3.5195563451776652,-3.6148421319796955,-0.03926649746192893,-0.02142944162436548,0.00455532994923858
0.016,1.0,8.142241116751268,-3.519240101522843,-3.6148182741116752,-0.03928426395939086,-0.021438071065989845,0.004545685279187819
0.017,1.0,8.142362436548224,-3.5189238578680206,-3.614794416243655,-0.039302030456852786,-0.02144670050761421,0.004536040609137058
0.018000000000000002,1.0,8.142483756345177,-3.5186076142131983,-3.6147705583756347,-0.039319796954314715,-0.021455329949238575,0.004526395939086297
0.019,1.0,8.142605076142132,-3.518291370558376,-3.6147467005076144,-0.03933756345177664,-0.02146395939086294,0.0045167512690355354
0.02,1.0,8.142726395939086,-3.5179751269035537,-3.614722842639594,-0.03935532994923857,-0.021472588832487306,0.004507106598984774
0.021,1.0,8.14284771573604,-3.5176588832487314,-3.614698984771574,-0.0393730964467005,-0.02148121827411167,0.004497461928934013
0.022,1.0,8.142969035532994,-3.517342639593909,-3.6146751269035535,-0.039390862944162434,-0.021489847715736036,0.0044878172588832515
0.023,1.0,8.14309035532995,-3.5170263959390864,-3.6146512690355332,-0.03940862944162436,-0.021498477157360404,0.0044781725888324905
0.024,1.0,8.143211675126903,-3.516710152284264,-3.614627411167513,-0.03942639593908629,-0.02150710659898477,0.004468527918781729
0.025,1.0,8.143332994923858,-3.516393908629442,-3.6146035532994927,-0.03944416243654822,-0.021515736040609135,0.004458883248730968
0.026000000000000002,1.0,8.143454314720811,-3.5160776649746195,-3.6145796954314724,-0.03946192893401015,-0.0215243654822335,0.0044492385786802065
0.027,1.0,8.143575634517767,-3.515761421319797,-3.614555837563452,-0.039479695431472075,-0.021532994923857865,0.0044395939086294455
0.028,1.0,8.14369695431472,-3.515445177664975,-3.614531979695432,-0.039497461928934004,-0.02154162436548223,0.0044299492385786845
0.029,1.0,8.143818274111675,-3.5151289340101526,-3.6145081218274115,-0.03951522842639593,-0.021550253807106595,0.0044203045685279226
0.03,1.0,8.143939593908629,-3.5148126903553303,-3.614484263959391,-0.03953299492385786,-0.02155888324873096,0.0044106598984771615
0.031,1.0,8.144060913705584,-3.514496446700508,-3.6144604060913705,-0.03955076142131979,-0.021567512690355325,0.0044010152284264005
0.032,1.0,8.144182233502537,-3.5141802030456857,-3.6144365482233503,-0.03956852791878172,-0.02157614213197969,0.004391370558375639
0.033,1.0,8.144303553299492,-3.5138639593908634,-3.61441269035533,-0.039586294416243645,-0.021584771573604056,0.004381725888324878
0.034,1.0,8.144424873096446,-3.513547715736041,-3.6143888324873097,-0.03960406091370557,-0.02159340101522842,0.0043720812182741165
0.035,1.0,8.1445461928934,-3.5132314720812188,-3.6143649746192894,-0.0396218274111675,-0.021602030456852786,0.004362436548223355
0.036000000000000004,1.0,8.144667512690354,-3.5129152284263965,-3.614341116751269,-0.039639593908629436,-0.02161065989847715,0.004352791878172594
0.037,1.0,8.14478883248731,-3.512598984771574,-3.614317258883249,-0.039657360406091365,-0.021619289340101516,0.004343147208121833
0.038,1.0,8.144910152284263,-3.5122827411167514,-3.6142934010152286,-0.03967512690355329,-0.021627918781725885,0.004333502538071072
0.039,1.0,8.145031472081218,-3.511966497461929,-3.6142695431472083,-0.03969289340101522,-0.02163654822335025,0.00432385786802031
0.04,1.0,8.145152791878171,-3.511650253807107,-3.614245685279188,-0.03971065989847715,-0.021645177664974615,0.004314213197969549
0.041,1.0,8.145274111675127,-3.5113340101522845,-3.6142218274111677,-0.03972842639593908,-0.02165380710659898,0.004304568527918788
0.042,1.0,8.14539543147208,-3.5110177664974622,-3.6141979695431474,-0.039746192893401006,-0.021662436548223345,0.004294923857868026
0.043000000000000003,1.0,8.145516751269035,-3.51070152284264,-3.614174111675127,-0.039763959390862934,-0.02167106598984771,0.004285279187817265
0.044,1.0,8.14563807106599,-3.5103852791878176,-3.614150253807107,-0.03978172588832486,-0.021679695431472076,0.004275634517766504
0.045,1.0,8.145759390862944,-3.5100690355329953,-3.6141263959390866,-0.03979949238578679,-0.02168832487309644,0.004265989847715743
0.046,1.0,8.145880710659899,-3.509752791878173,-3.6141025380710663,-0.03981725888324872,-0.021696954314720806,0.004256345177664981
0.047,1.0,8.146002030456852,-3.5094365482233507,-3.614078680203046,-0.03983502538071065,-0.02170558375634517,0.00424670050761422
0.048,1.0,8.146123350253808,-3.5091203045685284,-3.6140548223350257,-0.039852791878172575,-0.021714213197969536,0.004237055837563459
0.049,1.0,8.146244670050761,-3.508804060913706,-3.6140309644670054,-0.0398705583756345,-0.0217228426395939,0.004227411167512697
0.05,1.0,8.146365989847716,-3.508487817258884,-3.6140071065989847,-0.03988832487309644,-0.021731472081218266,0.004217766497461936
0.051000000000000004,1.0,8.14648730964467,-3.5081715736040615,-3.6139832487309644,-0.039906091370558366,-0.02174010152284263,0.004208121827411175
0.052000000000000005,1.0,8.146608629441625,-3.507855329949239,-3.613959390862944,-0.039923857868020295,-0.021748730964467,0.004198477157360413
0.053,1.0,8.146729949238578,-3.5075390862944165,-3.613935532994924,-0.03994162436548222,-0.021757360406091365,0.004188832487309652
0.054,1.0,8.146851269035533,-3.507222842639594,-3.6139116751269036,-0.03995939086294415,-0.02176598984771573,0.004179187817258891
0.055,1.0,8.146972588832487,-3.506906598984772,-3.6138878172588833,-0.03997715736040608,-0.021774619289340096,0.004169543147208129
0.056,1.0,8.147093908629442,-3.5065903553299496,-3.613863959390863,-0.03999492385786801,-0.02178324873096446,0.004159898477157368
0.057,1.0,8.147215228426395,-3.5062741116751273,-3.6138401015228427,-0.040012690355329936,-0.021791878172588826,0.004150253807106607
0.058,1.0,8.14733654822335,-3.505957868020305,-3.6138162436548225,-0.040030456852791864,-0.02180050761421319,0.004140609137055846
0.059000000000000004,1.0,8.147457868020304,-3.5056416243654827,-3.613792385786802,-0.04004822335025379,-0.021809137055837556,0.004130964467005084
0.06,1.0,8.147579187817259,-3.5053253807106604,-3.613768527918782,-0.04006598984771572,-0.02181776649746192,0.004121319796954323
0.061,1.0,8.147700507614212,-3.505009137055838,-3.6137446700507616,-0.04008375634517765,-0.021826395939086286,0.004111675126903562
0.062,1.0,8.147821827411168,-3.5046928934010158,-3.6137208121827413,-0.04010152284263958,-0.02183502538071065,0.0041020304568528
0.063,1.0,8.147943147208121,-3.5043766497461935,-3.613696954314721,-0.040119289340101505,-0.021843654822335017,0.004092385786802039
0.064,1.0,8.148064467005076,-3.504060406091371,-3.6136730964467008,-0.04013705583756344,-0.02185228426395938,0.004082741116751278
0.065,1.0,8.14818578680203,-3.503744162436549,-3.6136492385786805,-0.04015482233502537,-0.021860913705583747,0.004073096446700517
0.066,1.0,8.148307106598985,-3.5034279187817265,-3.61362538071066,-0.040172588832487297,-0.021869543147208112,0.004063451776649755
0.067,1.0,8.148428426395938,-3.5031116751269042,-3.61360152284264,-0.040190355329949225,-0.021878172588832477,0.004053807106598994
0.068,1.0,8.148549746192893,-3.5027954314720815,-3.6135776649746196,-0.04020812182741115,-0.021886802030456846,0.004044162436548232
0.069,1.0,8.148671065989847,-3.502479187817259,-3.6135538071065993,-0.04022588832487308,-0.02189543147208121,0.004034517766497471
