Time,Sensor ID,Accel X (m/s^2),Accel Y (m/s^2),Accel Z (m/s^2),Gyro X (rad/s),Gyro Y (rad/s),Gyro Z (rad/s)
0.0,1.0,9.1219,-3.3902,3.0789,-0.0826,0.0003,0.0032
0.001,1.0,9.121675,-3.39005,3.0786015625,-0.08259843750000001,0.00029531249999999946,0.0032062500000000008
0.002,1.0,9.12145,-3.3899,3.0783031249999997,-0.082596875,0.00029062499999999895,0.0032125000000000014
0.003,1.0,9.121225,-3.38975,3.0780046875,-0.0825953125,0.00028593749999999843,0.003218750000000002
0.004,1.0,9.121,-3.3896,3.07770625,-0.08259375000000001,0.0002812499999999979,0.003225000000000003
0.005,1.0,9.120775,-3.38945,3.0774078124999997,-0.08259218750000001,0.0002765624999999974,0.0032312500000000037
0.006,1.0,9.12055,-3.3893,3.0771093749999996,-0.082590625,0.0002718749999999969,0.0032375000000000043
0.007,1.0,9.120325,-3.38915,3.0768109375,-0.0825890625,0.0002671874999999964,0.003243750000000005
0.008,1.0,9.1201,-3.389,3.0765124999999998,-0.08258750000000001,0.00026249999999999586,0.0032500000000000055
0.009000000000000001,1.0,9.119875,-3.3888499999999997,3.0762140624999996,-0.0825859375,0.00025781249999999535,0.0032562500000000065
0.01,1.0,9.11965,-3.3887,3.0759156249999995,-0.082584375,0.00025312499999999484,0.003262500000000007
0.011,1.0,9.119425,-3.38855,3.0756171875,-0.0825828125,0.0002484374999999943,0.0032687500000000078
0.012,1.0,9.1192,-3.3884,3.0753187499999997,-0.08258125000000001,0.00024374999999999378,0.0032750000000000084
0.013000000000000001,1.0,9.118974999999999,-3.3882499999999998,3.0750203124999995,-0.0825796875,0.00023906249999999327,0.003281250000000009
0.014,1.0,9.11875,-3.3880999999999997,3.0747218749999994,-0.082578125,0.00023437499999999275,0.0032875000000000096
0.015,1.0,9.118525,-3.3879499999999996,3.0744234374999997,-0.0825765625,0.00022968749999999224,0.00329375000000001
0.016,1.0,9.1183,-3.3878,3.0741249999999996,-0.08257500000000001,0.0002249999999999917,0.0033000000000000113
0.017,1.0,9.118075,-3.38765,3.0738265624999994,-0.0825734375,0.00022031249999999119,0.003306250000000012
0.018000000000000002,1.0,9.117849999999999,-3.3874999999999997,3.0735281249999993,-0.082571875,0.00021562499999999067,0.0033125000000000125
0.019,1.0,9.117625,-3.3873499999999996,3.0732296874999996,-0.0825703125,0.00021093749999999016,0.003318750000000013
0.02,1.0,9.1174,-3.3871999999999995,3.0729312499999994,-0.08256875,0.00020624999999998964,0.0033250000000000137
0.021,1.0,9.117175,-3.3870499999999995,3.0726328124999993,-0.0825671875,0.00020156249999998913,0.0033312500000000148
0.022,1.0,9.11695,-3.3869,3.072334374999999,-0.082565625,0.00019687499999998862,0.0033375000000000154
0.023,1.0,9.116724999999999,-3.3867499999999997,3.072035937499999,-0.08256406250000001,0.0001921874999999881,0.003343750000000016
0.024,1.0,9.1165,-3.3865999999999996,3.0717374999999993,-0.0825625,0.0001874999999999876,0.0033500000000000166
0.025,1.0,9.116275,-3.3864499999999995,3.071439062499999,-0.0825609375,0.00018281249999998708,0.003356250000000017
0.026000000000000002,1.0,9.11605,-3.3862999999999994,3.071140624999999,-0.082559375,0.00017812499999998656,0.003362500000000018
0.027,1.0,9.115825,-3.3861499999999993,3.070842187499999,-0.0825578125,0.00017343749999998605,0.0033687500000000184
0.028,1.0,9.115599999999999,-3.3859999999999997,3.0705437499999992,-0.08255625,0.00016874999999998553,0.0033750000000000195
0.029,1.0,9.115374999999998,-3.3858499999999996,3.070245312499999,-0.0825546875,0.000164062499999985,0.00338125000000002
0.03,1.0,9.11515,-3.3856999999999995,3.069946874999999,-0.082553125,0.0001593749999999845,0.0033875000000000207
0.031,1.0,9.114925,-3.3855499999999994,3.069648437499999,-0.0825515625,0.000154687499999984,0.0033937500000000213
0.032,1.0,9.1147,-3.3853999999999993,3.069349999999999,-0.08255,0.00014999999999998345,0.003400000000000022
0.033,1.0,9.114474999999999,-3.385249999999999,3.069051562499999,-0.0825484375,0.00014531249999998294,0.003406250000000023
0.034,1.0,9.114249999999998,-3.3850999999999996,3.068753124999999,-0.082546875,0.00014062499999998243,0.0034125000000000236
0.035,1.0,9.114025,-3.3849499999999995,3.0684546874999987,-0.0825453125,0.0001359374999999819,0.003418750000000024
0.036000000000000004,1.0,9.1138,-3.3847999999999994,3.068156249999999,-0.08254375,0.00013124999999998137,0.003425000000000025
0.037,1.0,9.113574999999999,-3.3846499999999993,3.067857812499999,-0.0825421875,0.00012656249999998088,0.0034312500000000254
0.038,1.0,9.113349999999999,-3.384499999999999,3.0675593749999988,-0.08254062499999999,0.00012187499999998037,0.003437500000000026
0.039,1.0,9.113124999999998,-3.384349999999999,3.0672609374999986,-0.0825390625,0.00011718749999997986,0.0034437500000000267
0.04,1.0,9.1129,-3.3841999999999994,3.066962499999999,-0.0825375,0.00011249999999997934,0.0034500000000000277
0.041,1.0,9.112675,-3.3840499999999993,3.066664062499999,-0.0825359375,0.0001078124999999788,0.0034562500000000283
0.042,1.0,9.112449999999999,-3.3838999999999992,3.0663656249999987,-0.082534375,0.00010312499999997829,0.003462500000000029
0.043000000000000003,1.0,9.112224999999999,-3.383749999999999,3.0660671874999985,-0.0825328125,9.843749999997777e-05,0.0034687500000000295
0.044,1.0,9.111999999999998,-3.383599999999999,3.0657687499999984,-0.08253125,9.374999999997729e-05,0.00347500000000003
0.045,1.0,9.111775,-3.383449999999999,3.0654703124999987,-0.08252968749999999,8.906249999997677e-05,0.003481250000000031
