Time,Sensor ID,Accel X (m/s^2),Accel Y (m/s^2),Accel Z (m/s^2),Gyro X (rad/s),Gyro Y (rad/s),Gyro Z (rad/s)
20.244,1.0,8.871573846153877,-3.054439999999976,4.1065876923076985,-0.014818461538466611,0.09897538461539465,0.020786153846166763
20.245,1.0,8.87356307692311,-3.052929999999974,4.10695615384616,-0.015140769230774708,0.09961230769231852,0.021606923076937026
20.246,1.0,8.875552307692336,-3.0514199999999776,4.107324615384621,-0.01546307692308166,0.10024923076924014,0.022427692307704375
20.247,1.0,8.87754153846157,-3.0499099999999757,4.107693076923082,-0.01578538461538976,0.10088615384616402,0.023248461538474638
20.248,1.0,8.879530769230803,-3.048399999999974,4.108061538461545,-0.016107692307697853,0.1015230769230879,0.0240692307692449
20.249,1.0,8.881520000000029,-3.0468899999999772,4.108430000000006,-0.01643000000000481,0.10216000000000951,0.02489000000001225
20.25,1.0,8.883509230769263,-3.0453799999999753,4.108798461538467,-0.016752307692312902,0.10279692307693339,0.025710769230782513
20.251,1.0,8.885498461538496,-3.0438699999999734,4.10916692307693,-0.017074615384621003,0.10343384615385726,0.026531538461552776
20.252,1.0,8.887487692307722,-3.0423599999999773,4.10953538461539,-0.017396923076927952,0.10407076923077888,0.027352307692320124
20.253,1.0,8.889476923076955,-3.0408499999999754,4.109903846153852,-0.017719230769236052,0.10470769230770276,0.028173076923090387
20.254,1.0,8.891466153846189,-3.0393399999999735,4.110272307692314,-0.018041538461544153,0.10534461538462664,0.02899384615386065
20.255,1.0,8.893455384615415,-3.037829999999977,4.110640769230775,-0.0183638461538511,0.10598153846154826,0.029814615384627985
20.256,1.0,8.895444615384648,-3.036319999999975,4.111009230769237,-0.018686153846159195,0.10661846153847213,0.030635384615398248
20.257,1.0,8.89743384615388,-3.034809999999973,4.111377692307699,-0.019008461538467296,0.10725538461539601,0.03145615384616851
20.258,1.0,8.899423076923107,-3.0332999999999766,4.11174615384616,-0.019330769230774245,0.10789230769231763,0.03227692307693586
20.259,1.0,8.901412307692341,-3.0317899999999747,4.1121146153846215,-0.019653076923082345,0.1085292307692415,0.03309769230770612
20.26,1.0,8.903401538461575,-3.0302799999999728,4.112483076923083,-0.019975384615390446,0.10916615384616538,0.033918461538476385
20.261,1.0,8.9053907692308,-3.028769999999976,4.112851538461544,-0.020297692307697394,0.109803076923087,0.034739230769243734
20.262,1.0,8.907380000000034,-3.0272599999999743,4.113220000000006,-0.020620000000005495,0.11044000000001086,0.035560000000014
20.263,1.0,8.909369230769267,-3.0257499999999724,4.113588461538468,-0.02094230769231359,0.11107692307693474,0.03638076923078426
20.264,1.0,8.911358461538493,-3.024239999999976,4.113956923076929,-0.021264615384620544,0.11171384615385636,0.03720153846155161
20.265,1.0,8.913347692307726,-3.022729999999974,4.114325384615391,-0.021586923076928638,0.11235076923078025,0.03802230769232187
20.266000000000002,1.0,8.915336923076959,-3.021219999999972,4.114693846153853,-0.02190923076923674,0.11298769230770411,0.038843076923092135
20.267,1.0,8.917326153846185,-3.0197099999999755,4.115062307692313,-0.022231538461543687,0.11362461538462573,0.03966384615385948
20.268,1.0,8.91931538461542,-3.0181999999999736,4.115430769230776,-0.022553846153851788,0.11426153846154961,0.040484615384629746
